key_droid	key_apple	base_value	lang_value	base_note	lang_note
food_videos_spices.8		topics/cloves	es/topics/clavos-de-olor	https://nutritionfacts.org/topics/cloves	https://nutritionfacts.org/es/topics/clavos-de-olor
food_videos_spices.9		topics/coriander	es/topics/cilantro-es-2		https://nutritionfacts.org/es/topics/cilantro-es-2
food_videos_spices.10		topics/cumin	es/topics/comino	https://nutritionfacts.org/topics/cumin	https://nutritionfacts.org/es/topics/comino
food_videos_spices.11		topics/curry-powder	es/topics/curry-en-polvo	https://nutritionfacts.org/topics/curry-powder	https://nutritionfacts.org/es/topics/curry-en-polvo
food_videos_spices.12					
food_videos_spices.13		topics/fenugreek	es/topics/fenogreco	https://nutritionfacts.org/topics/fenugreek	https://nutritionfacts.org/es/topics/fenogreco
food_videos_spices.14		topics/garlic	es/topics/ajo	https://nutritionfacts.org/topics/garlic	https://nutritionfacts.org/es/topics/ajo
food_videos_spices.15		topics/ginger	es/topics/jengibre	https://nutritionfacts.org/topics/ginger	https://nutritionfacts.org/es/topics/jengibre
food_videos_spices.16					
food_videos_spices.17		topics/lemongrass	es/topics/limoncillo-es		https://nutritionfacts.org/es/topics/limoncillo-es
food_videos_spices.18		topics/marjoram	es/topics/mejorana	https://nutritionfacts.org/topics/marjoram	https://nutritionfacts.org/es/topics/mejorana
food_videos_spices.19		topics/mustard-powder	es/topics/mostaza-en-polvo	https://nutritionfacts.org/topics/mustard-powder	https://nutritionfacts.org/es/topics/mostaza-en-polvo
food_videos_spices.20		topics/nutmeg	es/topics/nuez-moscada	https://nutritionfacts.org/topics/nutmeg	https://nutritionfacts.org/es/topics/nuez-moscada
food_videos_spices.21		topics/oregano	es/topics/oregano-es	https://nutritionfacts.org/topics/oregano	https://nutritionfacts.org/es/topics/oregano-es
food_videos_spices.22		topics/paprika			
food_videos_spices.23		topics/parsley	es/topics/perejil	https://nutritionfacts.org/topics/parsley	https://nutritionfacts.org/es/topics/perejil
food_videos_spices.24		topics/pepper	es/topics/pimienta	https://nutritionfacts.org/topics/pepper	https://nutritionfacts.org/es/topics/pimienta
food_videos_spices.25		topics/peppermint	es/topics/menta-es	https://nutritionfacts.org/topics/peppermint	https://nutritionfacts.org/es/topics/menta-es
food_videos_spices.26		topics/rosemary	es/topics/romero	https://nutritionfacts.org/topics/rosemary	https://nutritionfacts.org/es/topics/romero
food_videos_spices.27		topics/saffron	es/topics/azafran	https://nutritionfacts.org/topics/saffron	https://nutritionfacts.org/es/topics/azafran
food_videos_spices.28					
food_videos_spices.29		topics/thyme	es/topics/tomillo		https://nutritionfacts.org/es/topics/tomillo
food_videos_spices.30		topics/turmeric	es/topics/curcuma	https://nutritionfacts.org/topics/turmeric	https://nutritionfacts.org/es/topics/curcuma
food_videos_spices.31					
food_videos_whole_grains.0		topics/barley	es/topics/cebada	https://nutritionfacts.org/topics/barley	https://nutritionfacts.org/es/topics/cebada
food_videos_whole_grains.1		topics/buckwheat	es/topics/trigo-sarraceno	https://nutritionfacts.org/topics/buckwheat	https://nutritionfacts.org/es/topics/trigo-sarraceno
food_videos_whole_grains.2		topics/millet	es/topics/mijo	https://nutritionfacts.org/topics/millet	https://nutritionfacts.org/es/topics/mijo
food_videos_whole_grains.3		topics/oats	es/topics/avena-es	https://nutritionfacts.org/topics/oats	https://nutritionfacts.org/es/topics/avena-es
food_videos_whole_grains.4		topics/popcorn	es/topics/palomitas-de-maiz	https://nutritionfacts.org/topics/popcorn	https://nutritionfacts.org/es/topics/palomitas-de-maiz
food_videos_whole_grains.5		topics/quinoa	es/topics/quinoa-es	https://nutritionfacts.org/topics/quinoa	https://nutritionfacts.org/es/topics/quinoa-es
food_videos_whole_grains.6		topics/rye	es/topics/centeno	https://nutritionfacts.org/topics/rye	https://nutritionfacts.org/es/topics/centeno
food_videos_whole_grains.7		topics/teff	es/topics/teff-es		https://nutritionfacts.org/es/topics/teff-es
food_videos_whole_grains.8		topics/pasta	es/topics/pasta-es	https://nutritionfacts.org/topics/pasta	https://nutritionfacts.org/es/topics/pasta-es
